id,sale_id,invoice_id,sale_date,customer_id,product_id,quantity,unit_price,total_price,channel,store_location,payment_method
4814,4814,INV-202402-00207,2024-02-18 00:00:00,4827,1194,1,84.54,84.54,pood,Tartu,sularaha
4815,4815,INV-202402-00208,2024-02-21 00:00:00,4723,1101,1,159.25,159.25,pood,Tartu,kaart
4816,4816,INV-202402-00209,2024-02-06 00:00:00,3761,1304,1,268.95,210.36,pood,Tallinn,kaart
4817,4817,INV-202402-00210,2024-02-16 00:00:00,2943,1325,1,50.85,50.85,online,,kaart
4818,4818,INV-202402-00211,2024-02-21 00:00:00,4476,1048,2,16.37,32.74,pood,Tallinn,sularaha
4819,4819,INV-202402-00212,2024-02-23 00:00:00,3218,1130,2,98.68,197.36,pood,Tallinn,sularaha
4820,4820,INV-202402-00213,2024-02-08 00:00:00,4261,1251,1,257.39,257.39,online,,sularaha
4821,4821,INV-202402-00214,2024-02-11 00:00:00,2026,1311,3,153.11,459.33,pood,Tallinn,järelmaks
4822,4822,INV-202402-00215,2024-02-28 00:00:00,2949,1069,1,402.62,402.62,pood,Tallinn,kaart
4823,4823,INV-202402-00216,2024-02-07 00:00:00,2493,1084,3,156.13,468.39,pood,Tartu,sularaha
4824,4824,INV-202402-00217,2024-02-04 00:00:00,3125,1180,2,51.58,103.16,pood,Tallinn,sularaha
4825,4825,INV-202402-00218,2024-02-14 00:00:00,4722,1071,1,237.71,237.71,online,,kaart
4826,4826,INV-202402-00219,2024-02-20 00:00:00,2989,1221,2,350.19,700.38,pood,Tartu,järelmaks
4827,4827,INV-202402-00220,2024-02-13 00:00:00,3003,1247,1,29.48,29.48,online,,järelmaks
4828,4828,INV-202402-00221,2024-02-13 00:00:00,4477,1073,3,123.82,371.46,pood,Tallinn,kaart
4829,4829,INV-202402-00222,2024-02-26 00:00:00,4188,1190,3,138.13,414.39,online,,kaart
4830,4830,INV-202402-00223,2024-02-02 00:00:00,4274,1290,1,105.23,105.23,pood,Pärnu,sularaha
4831,4831,INV-202402-00224,2024-02-08 00:00:00,,1179,2,82.15,164.30,online,,sularaha
4832,4832,INV-202402-00225,2024-02-28 00:00:00,3771,1018,3,47.07,141.21,pood,Pärnu,järelmaks
4833,4833,INV-202402-00226,2024-02-25 00:00:00,3599,1030,1,112.68,112.68,pood,Tallinn,kaart
4834,4834,INV-202402-00227,2024-02-12 00:00:00,,1188,3,184.07,552.21,pood,Tartu,järelmaks
4835,4835,INV-202402-00228,2024-02-24 00:00:00,3880,1283,3,188.91,566.73,online,,sularaha
4836,4836,INV-202402-00229,2024-02-17 00:00:00,4178,1234,1,162.86,162.86,online,,sularaha
4837,4837,INV-202402-00230,2024-02-06 00:00:00,3722,1208,1,76.70,76.70,online,,sularaha
4838,4838,INV-202402-00231,2024-02-24 00:00:00,2463,1308,2,67.75,135.50,pood,Pärnu,kaart
4839,4839,INV-202402-00232,2024-02-08 00:00:00,3618,1333,1,218.54,218.54,pood,Tallinn,sularaha
4840,4840,INV-202402-00233,2024-02-14 00:00:00,2689,1312,1,243.93,243.93,pood,Tallinn,sularaha
4841,4841,INV-202402-00234,2024-02-17 00:00:00,4259,1331,2,74.41,148.82,pood,Tallinn,sularaha
4842,4842,INV-202402-00235,2024-02-15 00:00:00,3591,1178,2,105.09,210.18,pood,Tallinn,kaart
4843,4843,INV-202402-00236,2024-02-25 00:00:00,3754,1164,2,179.35,358.70,online,,järelmaks
4844,4844,INV-202402-00237,2024-02-17 00:00:00,3748,1117,1,72.58,72.58,online,,kaart
4845,4845,INV-202402-00238,2024-02-28 00:00:00,3617,1307,1,127.38,127.38,pood,Tallinn,sularaha
4846,4846,INV-202402-00239,2024-02-24 00:00:00,3722,1265,1,269.85,269.85,online,,kaart
4847,4847,INV-202402-00240,2024-02-05 00:00:00,4438,1292,1,74.81,74.81,pood,Pärnu,kaart
4848,4848,INV-202402-00241,2024-02-11 00:00:00,4451,1091,2,199.80,399.60,online,,kaart
4849,4849,INV-202402-00242,2024-02-08 00:00:00,2475,1328,4,274.87,1099.48,pood,Pärnu,järelmaks
4850,4850,INV-202402-00243,2024-02-06 00:00:00,3280,1278,2,263.13,526.26,pood,Pärnu,kaart
4851,4851,INV-202402-00244,2024-02-09 00:00:00,,1099,1,86.80,86.80,pood,Tallinn,järelmaks
4852,4852,INV-202402-00245,2024-02-12 00:00:00,3081,1068,1,122.45,122.45,pood,Tartu,kaart
4853,4853,INV-202402-00246,2024-02-08 00:00:00,3875,1272,3,183.31,549.93,online,,järelmaks
4854,4854,INV-202402-00247,2024-02-06 00:00:00,3813,1072,1,95.39,95.39,pood,Pärnu,kaart
4855,4855,INV-202402-00248,2024-02-03 00:00:00,2709,1296,1,301.97,301.97,pood,Tallinn,järelmaks
4856,4856,INV-202402-00249,2024-02-11 00:00:00,3293,1076,1,89.29,89.29,online,,sularaha
4857,4857,INV-202402-00250,2024-02-03 00:00:00,3838,1218,2,108.09,216.18,pood,Tartu,sularaha
4858,4858,INV-202402-00251,2024-02-29 00:00:00,4765,1095,1,140.64,140.64,pood,Tartu,sularaha
4859,4859,INV-202402-00252,2024-02-06 00:00:00,4410,1248,1,145.50,145.50,pood,Tallinn,järelmaks
4860,4860,INV-202402-00253,2024-02-26 00:00:00,2416,1197,2,152.85,305.70,online,,kaart
4861,4861,INV-202402-00254,2024-02-15 00:00:00,4762,1156,2,221.89,443.78,pood,Pärnu,sularaha
4862,4862,INV-202402-00255,2024-02-16 00:00:00,,1154,1,190.81,190.81,online,,järelmaks
4863,4863,INV-202402-00256,2024-02-22 00:00:00,3470,1064,2,95.87,191.74,pood,Pärnu,kaart
4864,4864,INV-202402-00257,2024-02-05 00:00:00,3689,1201,2,147.16,294.32,pood,Tallinn,sularaha
4865,4865,INV-202402-00258,2024-02-07 00:00:00,,1178,1,105.09,105.09,pood,Tallinn,kaart
4866,4866,INV-202402-00259,2024-02-05 00:00:00,4334,1166,1,205.00,205.00,pood,Tallinn,kaart
4867,4867,INV-202402-00260,2024-02-05 00:00:00,3543,1225,1,116.87,-116.87,pood,Tallinn,järelmaks
4868,4868,INV-202402-00261,2024-02-28 00:00:00,3943,1187,1,252.33,252.33,pood,Tallinn,kaart
4869,4869,INV-202402-00262,2024-02-13 00:00:00,4740,1343,1,63.87,63.87,pood,Tartu,sularaha
4870,4870,INV-202402-00263,2024-02-10 00:00:00,2770,1230,1,55.04,55.04,pood,Tallinn,sularaha
4871,4871,INV-202402-00264,2024-02-29 00:00:00,,1230,2,55.04,110.08,pood,Pärnu,järelmaks
4872,4872,INV-202402-00265,2024-02-27 00:00:00,2221,1090,1,281.19,281.19,pood,Tallinn,kaart
4873,4873,INV-202402-00266,2024-02-16 00:00:00,3556,1335,1,201.86,201.86,pood,Tallinn,sularaha
4874,4874,INV-202402-00267,2024-02-19 00:00:00,,1031,1,434.08,434.08,pood,Tartu,sularaha
4875,4875,INV-202402-00268,2024-02-25 00:00:00,3751,1155,2,209.05,418.10,online,,sularaha
4876,4876,INV-202402-00269,2024-02-18 00:00:00,2119,1002,1,274.78,-274.78,pood,Tallinn,kaart
4877,4877,INV-202402-00270,2024-02-12 00:00:00,3230,1329,1,110.02,110.02,pood,Tartu,kaart
4878,4878,INV-202402-00271,2024-02-17 00:00:00,3057,1254,4,136.30,545.20,pood,Pärnu,järelmaks
4879,4879,INV-202402-00272,2024-02-06 00:00:00,4903,1119,2,181.68,363.36,pood,Tallinn,kaart
4880,4880,INV-202402-00273,2024-02-12 00:00:00,4334,1242,1,203.39,203.39,online,,järelmaks
4881,4881,INV-202402-00274,2024-02-01 00:00:00,3058,1031,2,434.08,868.16,pood,Pärnu,kaart
4882,4882,INV-202402-00275,2024-02-23 00:00:00,4206,1210,1,374.54,374.54,pood,Tallinn,kaart
4883,4883,INV-202402-00276,2024-02-28 00:00:00,,1321,1,183.40,183.40,pood,Tallinn,kaart
4884,4884,INV-202402-00277,2024-02-25 00:00:00,2714,1156,2,221.89,443.78,online,,järelmaks
4885,4885,INV-202402-00278,2024-02-04 00:00:00,,1155,1,209.05,209.05,pood,Tallinn,järelmaks
4886,4886,INV-202402-00279,2024-02-05 00:00:00,4887,1228,2,160.71,321.42,pood,Tallinn,sularaha
4887,4887,INV-202402-00280,2024-02-28 00:00:00,,1294,1,53.01,53.01,online,,sularaha
4888,4888,INV-202402-00281,2024-02-18 00:00:00,2159,1079,2,291.36,582.72,online,,sularaha
4889,4889,INV-202402-00282,2024-02-14 00:00:00,4125,1107,1,279.43,279.43,pood,Tartu,kaart
4890,4890,INV-202402-00283,2024-02-09 00:00:00,,1139,2,106.71,213.42,pood,Tallinn,kaart
4891,4891,INV-202402-00284,2024-02-04 00:00:00,2009,1103,2,173.62,347.24,pood,Tartu,sularaha
4892,4892,INV-202402-00285,2024-02-11 00:00:00,4056,1217,1,34.04,34.04,pood,Tallinn,kaart
4893,4893,INV-202402-00286,2024-02-02 00:00:00,2704,1338,2,282.29,564.58,online,,kaart
4894,4894,INV-202402-00287,2024-02-05 00:00:00,4909,1100,1,126.42,126.42,online,,sularaha
4895,4895,INV-202402-00288,2024-02-04 00:00:00,3993,1177,1,135.99,135.99,pood,Tartu,kaart
4896,4896,INV-202402-00289,2024-02-09 00:00:00,4018,1006,2,347.42,638.84,pood,Tallinn,kaart
4897,4897,INV-202402-00290,2024-02-12 00:00:00,3277,1344,3,84.95,-254.85,pood,Pärnu,sularaha
4898,4898,INV-202402-00291,2024-02-15 00:00:00,2995,1279,2,66.21,132.42,pood,Tallinn,sularaha
4899,4899,INV-202402-00292,2024-02-27 00:00:00,3722,1250,5,265.20,1326.00,online,,kaart
4900,4900,INV-202402-00293,2024-02-20 00:00:00,4782,1267,2,66.88,133.76,pood,Pärnu,sularaha
4901,4901,INV-202402-00294,2024-02-19 00:00:00,3279,1090,2,281.19,562.38,online,,sularaha
4902,4902,INV-202402-00295,2024-02-17 00:00:00,4635,1078,2,42.64,85.28,pood,Pärnu,järelmaks
4903,4903,INV-202402-00296,2024-02-04 00:00:00,4137,1104,2,191.48,382.96,pood,Tallinn,kaart
4904,4904,INV-202402-00297,2024-02-15 00:00:00,3648,1123,3,219.38,658.14,online,,kaart
4905,4905,INV-202402-00298,2024-02-24 00:00:00,2259,1006,1,319.42,319.42,online,,kaart
4906,4906,INV-202402-00299,2024-02-12 00:00:00,3036,1035,1,65.52,65.52,pood,Tallinn,järelmaks
4907,4907,INV-202402-00300,2024-02-27 00:00:00,3675,1157,1,91.22,91.22,pood,Tallinn,sularaha
4908,4908,INV-202402-00301,2024-02-03 00:00:00,4045,1342,2,208.11,416.22,pood,Pärnu,kaart
4909,4909,INV-202402-00302,2024-02-26 00:00:00,2748,1342,1,208.11,208.11,online,,kaart
4910,4910,INV-202402-00303,2024-02-02 00:00:00,3556,1217,2,34.04,68.08,pood,Tartu,järelmaks
4911,4911,INV-202402-00304,2024-02-29 00:00:00,4178,1033,2,285.13,442.84,pood,Tartu,järelmaks
4912,4912,INV-202402-00305,2024-02-29 00:00:00,2762,1343,1,63.87,63.87,online,,kaart
4913,4913,INV-202402-00306,2024-02-09 00:00:00,,1285,2,123.64,247.28,pood,Tallinn,sularaha
4914,4914,INV-202402-00307,2024-02-29 00:00:00,4349,1284,1,99.57,99.57,pood,Pärnu,kaart
4915,4915,INV-202402-00308,2024-02-09 00:00:00,4712,1233,2,111.26,222.52,pood,Pärnu,sularaha
4916,4916,INV-202402-00309,2024-02-17 00:00:00,3824,1073,2,138.47,247.64,pood,Tartu,järelmaks
4917,4917,INV-202402-00310,2024-02-12 00:00:00,4818,1130,2,98.68,197.36,online,,sularaha
4918,4918,INV-202402-00311,2024-02-16 00:00:00,3582,1186,5,234.99,1174.95,online,,järelmaks
4919,4919,INV-202402-00312,2024-02-22 00:00:00,2297,1166,1,205.00,205.00,pood,Tallinn,järelmaks
4920,4920,INV-202402-00313,2024-02-14 00:00:00,,1022,2,22.70,45.40,pood,Tartu,kaart
4921,4921,INV-202402-00314,2024-02-19 00:00:00,2327,1240,4,356.57,1426.28,pood,Tallinn,järelmaks
4922,4922,INV-202402-00315,2024-02-01 00:00:00,2067,1243,1,184.02,184.02,pood,Tartu,kaart
4923,4923,INV-202402-00316,2024-02-20 00:00:00,4784,1144,2,152.13,304.26,pood,Tartu,järelmaks
4924,4924,INV-202402-00317,2024-02-14 00:00:00,2802,1045,1,176.65,176.65,pood,Tallinn,kaart
4925,4925,INV-202402-00318,2024-02-12 00:00:00,3047,1036,2,137.33,274.66,pood,Tallinn,sularaha
4926,4926,INV-202402-00319,2024-02-16 00:00:00,4935,1037,1,141.05,141.05,pood,Tartu,järelmaks
4927,4927,INV-202402-00320,2024-02-08 00:00:00,2164,1166,1,205.00,205.00,online,,sularaha
4928,4928,INV-202402-00321,2024-02-06 00:00:00,4309,1147,1,143.42,143.42,pood,Tallinn,sularaha
4929,4929,INV-202402-00322,2024-02-18 00:00:00,3203,1244,1,125.36,125.36,pood,Tallinn,järelmaks
4930,4930,INV-202402-00323,2024-02-13 00:00:00,2240,1030,1,112.68,112.68,pood,Tartu,sularaha
4931,4931,INV-202402-00324,2024-02-29 00:00:00,2717,1234,1,162.86,162.86,online,,sularaha
4932,4932,INV-202402-00325,2024-02-29 00:00:00,4206,1173,2,168.82,337.64,pood,Tallinn,sularaha
4933,4933,INV-202402-00326,2024-02-22 00:00:00,4520,1033,3,221.42,664.26,pood,Tartu,järelmaks
4934,4934,INV-202402-00327,2024-02-26 00:00:00,3711,1179,1,82.15,82.15,online,,järelmaks
4935,4935,INV-202402-00328,2024-02-11 00:00:00,2657,1206,2,22.70,45.40,online,,sularaha
4936,4936,INV-202402-00329,2024-02-09 00:00:00,2511,1121,1,196.91,196.91,pood,Pärnu,sularaha
4937,4937,INV-202402-00330,2024-02-29 00:00:00,4045,1220,1,26.79,26.79,online,,kaart
4938,4938,INV-202402-00331,2024-02-16 00:00:00,2638,1231,2,72.60,145.20,pood,Tartu,sularaha
4939,4939,INV-202402-00332,2024-02-27 00:00:00,,1068,4,122.45,489.80,online,,kaart
4940,4940,INV-202402-00333,2024-02-17 00:00:00,4521,1253,2,253.80,507.60,online,,sularaha
4941,4941,INV-202402-00334,2024-02-12 00:00:00,,1115,3,53.19,159.57,online,,järelmaks
4942,4942,INV-202403-00001,2024-03-10 00:00:00,3523,1059,5,104.85,524.25,pood,Tallinn,kaart
4943,4943,INV-202403-00002,2024-03-03 00:00:00,4868,1015,4,168.34,673.36,pood,Tallinn,kaart
4944,4944,INV-202403-00003,2024-03-08 00:00:00,3735,1156,2,221.89,443.78,pood,Tallinn,järelmaks
4945,4945,INV-202403-00004,2024-03-14 00:00:00,4674,1261,1,305.72,305.72,pood,Tallinn,kaart
4946,4946,INV-202403-00005,2024-03-20 00:00:00,,1270,1,124.35,124.35,pood,Pärnu,järelmaks
4947,4947,INV-202403-00006,2024-03-04 00:00:00,2482,1036,1,137.33,137.33,online,,sularaha
4948,4948,INV-202403-00007,2024-03-15 00:00:00,3361,1113,1,86.46,86.46,pood,Tartu,sularaha
4949,4949,INV-202403-00008,2024-03-01 00:00:00,3392,1270,3,124.35,373.05,online,,järelmaks
4950,4950,INV-202403-00009,2024-03-04 00:00:00,4629,1166,1,205.00,205.00,pood,Tallinn,sularaha
4951,4951,INV-202403-00010,2024-03-26 00:00:00,3789,1082,3,100.93,302.79,pood,Tallinn,sularaha
4952,4952,INV-202403-00011,2024-03-07 00:00:00,4206,1336,2,376.33,-752.66,pood,Tallinn,järelmaks
4953,4953,INV-202403-00012,2024-03-15 00:00:00,2874,1134,4,371.79,1487.16,online,,kaart
4954,4954,INV-202403-00013,2024-03-28 00:00:00,4603,1328,3,274.87,824.61,pood,Pärnu,sularaha
4955,4955,INV-202403-00014,2024-03-19 00:00:00,2681,1151,3,215.58,646.74,pood,Tallinn,sularaha
4956,4956,INV-202403-00015,2024-03-03 00:00:00,4715,1116,1,134.94,134.94,pood,Pärnu,järelmaks
4957,4957,INV-202403-00016,2024-03-26 00:00:00,4018,1237,3,60.80,182.40,online,,sularaha
4958,4958,INV-202403-00017,2024-03-03 00:00:00,2154,1121,2,196.91,393.82,pood,Tallinn,kaart
4959,4959,INV-202403-00018,2024-03-23 00:00:00,,1048,2,16.37,32.74,pood,Tallinn,kaart
4960,4960,INV-202403-00019,2024-03-27 00:00:00,2659,1201,1,147.16,147.16,pood,Tallinn,järelmaks
4961,4961,INV-202403-00020,2024-03-01 00:00:00,3206,1105,3,259.23,777.69,pood,Tartu,kaart
4962,4962,INV-202403-00021,2024-03-15 00:00:00,3585,1339,4,26.22,142.72,pood,Tartu,sularaha
4963,4963,INV-202403-00022,2024-03-14 00:00:00,4534,1095,4,140.64,562.56,pood,Tallinn,järelmaks
4964,4964,INV-202403-00023,2024-03-15 00:00:00,3806,1206,1,22.70,22.70,pood,Tallinn,järelmaks
4965,4965,INV-202403-00024,2024-03-20 00:00:00,3457,1296,2,301.97,603.94,pood,Tartu,järelmaks
4966,4966,INV-202403-00025,2024-03-13 00:00:00,3777,1089,1,134.58,134.58,pood,Tartu,kaart
4967,4967,INV-202403-00026,2024-03-17 00:00:00,2792,1068,2,122.45,244.90,pood,Tartu,sularaha
4968,4968,INV-202403-00027,2024-03-03 00:00:00,4365,1259,1,229.55,229.55,pood,Tartu,järelmaks
4969,4969,INV-202403-00028,2024-03-04 00:00:00,2909,1238,2,54.33,145.46,pood,Tallinn,kaart
4970,4970,INV-202403-00029,2024-03-02 00:00:00,4624,1122,3,202.57,607.71,pood,Pärnu,kaart
4971,4971,INV-202403-00030,2024-03-16 00:00:00,3504,1052,3,41.79,125.37,pood,Tallinn,järelmaks
4972,4972,INV-202403-00031,2024-03-31 00:00:00,3449,1183,2,231.13,462.26,online,,sularaha
4973,4973,INV-202403-00032,2024-03-29 00:00:00,3789,1220,5,26.79,133.95,pood,Tallinn,sularaha
4974,4974,INV-202403-00033,2024-03-16 00:00:00,2443,1206,4,22.70,-90.80,pood,Tallinn,kaart
4975,4975,INV-202403-00034,2024-03-19 00:00:00,2433,1215,1,160.91,160.91,pood,Tartu,kaart
4976,4976,INV-202403-00035,2024-03-04 00:00:00,4735,1260,1,130.36,130.36,pood,Pärnu,järelmaks
4977,4977,INV-202403-00036,2024-03-16 00:00:00,4388,1044,5,83.23,416.15,pood,Tallinn,sularaha
4978,4978,INV-202403-00037,2024-03-09 00:00:00,4319,1213,2,132.30,264.60,pood,Pärnu,kaart
4979,4979,INV-202403-00038,2024-03-23 00:00:00,2776,1190,1,138.13,138.13,online,,järelmaks
4980,4980,INV-202403-00039,2024-03-24 00:00:00,2500,1228,2,160.71,321.42,pood,Tartu,kaart
4981,4981,INV-202403-00040,2024-03-08 00:00:00,2770,1309,2,211.35,422.70,pood,Tallinn,järelmaks
4982,4982,INV-202403-00041,2024-03-01 00:00:00,3268,1341,1,45.21,45.21,online,,järelmaks
4983,4983,INV-202403-00042,2024-03-13 00:00:00,4848,1162,1,89.39,89.39,pood,Pärnu,järelmaks
4984,4984,INV-202403-00043,2024-03-25 00:00:00,4521,1343,3,63.87,191.61,online,,sularaha
4985,4985,INV-202403-00044,2024-03-19 00:00:00,3166,1319,1,290.55,290.55,online,,sularaha
4986,4986,INV-202403-00045,2024-03-03 00:00:00,4631,1293,3,351.33,1053.99,pood,Pärnu,kaart
4987,4987,INV-202403-00046,2024-03-29 00:00:00,4086,1336,2,376.33,752.66,pood,Tallinn,sularaha
4988,4988,INV-202403-00047,2024-03-29 00:00:00,2205,1106,2,47.88,95.76,pood,Tallinn,kaart
4989,4989,INV-202403-00048,2024-03-16 00:00:00,2745,1236,3,205.89,617.67,pood,Tallinn,järelmaks
4990,4990,INV-202403-00049,2024-03-01 00:00:00,3556,1031,1,434.08,434.08,pood,Tallinn,järelmaks
4991,4991,INV-202403-00050,2024-03-26 00:00:00,3350,1079,4,291.36,1165.44,online,,kaart
4992,4992,INV-202403-00051,2024-03-15 00:00:00,,1274,1,234.79,234.79,online,,järelmaks
4993,4993,INV-202403-00052,2024-03-17 00:00:00,,1053,1,113.86,113.86,pood,Tartu,järelmaks
4994,4994,INV-202403-00053,2024-03-10 00:00:00,3496,1262,2,128.66,257.32,pood,Pärnu,sularaha
4995,4995,INV-202403-00054,2024-03-29 00:00:00,3898,1186,1,234.99,234.99,pood,Tartu,järelmaks
4996,4996,INV-202403-00055,2024-03-09 00:00:00,4129,1169,1,88.08,88.08,pood,Tartu,sularaha
4997,4997,INV-202403-00056,2024-03-28 00:00:00,3411,1155,2,209.05,418.10,pood,Tallinn,sularaha
4998,4998,INV-202403-00057,2024-03-30 00:00:00,4970,1190,1,138.13,138.13,pood,Tallinn,sularaha
4999,4999,INV-202403-00058,2024-03-15 00:00:00,,1084,2,156.13,312.26,online,,sularaha
5000,5000,INV-202403-00059,2024-03-28 00:00:00,2318,1331,1,74.41,74.41,online,,sularaha
5001,5001,INV-202403-00060,2024-03-08 00:00:00,4755,1126,1,200.77,200.77,pood,Tallinn,järelmaks
5002,5002,INV-202403-00061,2024-03-04 00:00:00,3782,1238,4,72.73,290.92,pood,Tartu,kaart
5003,5003,INV-202403-00062,2024-03-14 00:00:00,,1337,2,272.05,544.10,pood,Tartu,järelmaks
5004,5004,INV-202403-00063,2024-03-08 00:00:00,2818,1289,2,171.33,342.66,pood,Tallinn,sularaha
5005,5005,INV-202403-00064,2024-03-20 00:00:00,4385,1300,1,247.52,247.52,pood,Tallinn,kaart
5006,5006,INV-202403-00065,2024-03-25 00:00:00,2221,1261,2,305.72,-611.44,online,,sularaha
5007,5007,INV-202403-00066,2024-03-17 00:00:00,4503,1130,2,98.68,197.36,pood,Tallinn,kaart
5008,5008,INV-202403-00067,2024-03-14 00:00:00,2756,1296,1,301.97,301.97,pood,Tallinn,kaart
5009,5009,INV-202403-00068,2024-03-12 00:00:00,3379,1109,2,116.20,232.40,pood,Pärnu,järelmaks
5010,5010,INV-202403-00069,2024-03-02 00:00:00,4206,1109,2,116.20,232.40,pood,Tartu,kaart
5011,5011,INV-202403-00070,2024-03-18 00:00:00,4591,1205,1,96.50,96.50,pood,Tartu,sularaha
5012,5012,INV-202403-00071,2024-03-14 00:00:00,4269,1228,2,160.71,321.42,pood,Tallinn,sularaha
5013,5013,INV-202403-00072,2024-03-01 00:00:00,4582,1137,3,194.46,583.38,pood,Tallinn,kaart
5014,5014,INV-202403-00073,2024-03-04 00:00:00,4206,1283,1,188.91,188.91,online,,järelmaks
5015,5015,INV-202403-00074,2024-03-29 00:00:00,3734,1341,1,45.21,45.21,online,,sularaha
5016,5016,INV-202403-00075,2024-03-06 00:00:00,,1270,1,124.35,124.35,online,,järelmaks
5017,5017,INV-202403-00076,2024-03-19 00:00:00,3923,1014,3,147.58,442.74,online,,kaart
5018,5018,INV-202403-00077,2024-03-15 00:00:00,3320,1053,1,113.86,113.86,online,,sularaha
5019,5019,INV-202403-00078,2024-03-15 00:00:00,3896,1215,2,160.91,321.82,pood,Tallinn,sularaha
5020,5020,INV-202403-00079,2024-03-21 00:00:00,3618,1336,4,376.33,1505.32,online,,sularaha
5021,5021,INV-202403-00080,2024-03-06 00:00:00,4277,1110,2,151.08,302.16,pood,Tallinn,sularaha
5022,5022,INV-202403-00081,2024-03-18 00:00:00,2766,1089,3,134.58,403.74,pood,Tallinn,järelmaks
5023,5023,INV-202403-00082,2024-03-03 00:00:00,4673,1114,1,74.70,74.70,pood,Tallinn,järelmaks
5024,5024,INV-202403-00083,2024-03-18 00:00:00,4765,1013,1,218.99,218.99,online,,sularaha
5025,5025,INV-202403-00084,2024-03-03 00:00:00,3644,1223,2,319.98,639.96,pood,Tartu,sularaha
5026,5026,INV-202403-00085,2024-03-15 00:00:00,4205,1175,1,83.97,83.97,pood,Tartu,järelmaks
5027,5027,INV-202403-00086,2024-03-27 00:00:00,3958,1092,1,144.20,144.20,pood,Tallinn,järelmaks
5028,5028,INV-202403-00087,2024-03-12 00:00:00,2050,1102,2,163.64,327.28,pood,Tallinn,kaart
5029,5029,INV-202403-00088,2024-03-19 00:00:00,2844,1096,2,273.32,546.64,online,,järelmaks
5030,5030,INV-202403-00089,2024-03-04 00:00:00,3512,1265,3,269.85,809.55,pood,Tallinn,kaart
5031,5031,INV-202403-00090,2024-03-12 00:00:00,3263,1183,2,231.13,462.26,pood,Tallinn,järelmaks
5032,5032,INV-202403-00091,2024-03-31 00:00:00,2690,1256,1,296.40,296.40,pood,Tartu,sularaha
5033,5033,INV-202403-00092,2024-03-04 00:00:00,,1315,1,95.50,95.50,online,,järelmaks
5034,5034,INV-202403-00093,2024-03-16 00:00:00,3203,1313,2,77.60,155.20,pood,Pärnu,järelmaks
5035,5035,INV-202403-00094,2024-03-16 00:00:00,3956,1134,3,371.79,1115.37,pood,Tartu,järelmaks
5036,5036,INV-202403-00095,2024-03-04 00:00:00,,1061,1,155.45,155.45,pood,Tallinn,sularaha
5037,5037,INV-202403-00096,2024-03-20 00:00:00,3493,1073,2,123.82,247.64,online,,sularaha
5038,5038,INV-202403-00097,2024-03-12 00:00:00,4401,1251,2,257.39,-514.78,online,,järelmaks
5039,5039,INV-202403-00098,2024-03-26 00:00:00,2441,1052,1,41.79,41.79,online,,järelmaks
5040,5040,INV-202403-00099,2024-03-07 00:00:00,2889,1109,3,116.20,348.60,pood,Tallinn,kaart
5041,5041,INV-202403-00100,2024-03-14 00:00:00,2889,1325,2,63.73,101.70,online,,sularaha
5042,5042,INV-202403-00101,2024-03-02 00:00:00,3165,1300,4,247.52,990.08,pood,Tallinn,järelmaks
5043,5043,INV-202403-00102,2024-03-06 00:00:00,4194,1023,2,38.70,77.40,pood,Tartu,sularaha
5044,5044,INV-202403-00103,2024-03-19 00:00:00,4424,1201,1,147.16,147.16,pood,Tallinn,sularaha
5045,5045,INV-202403-00104,2024-03-27 00:00:00,3271,1175,3,83.97,251.91,pood,Tallinn,kaart
5046,5046,INV-202403-00105,2024-03-17 00:00:00,3535,1146,2,31.65,63.30,online,,sularaha
5047,5047,INV-202403-00106,2024-03-24 00:00:00,3812,1350,1,270.69,270.69,pood,Tallinn,sularaha
5048,5048,INV-202403-00107,2024-03-31 00:00:00,2081,1063,2,151.45,302.90,pood,Tartu,sularaha
